0.8958597652	jacket
0.8958498876	contactless
0.8958489632	aero
0.8957954754	pan
0.8957335495	hermes
0.8957281369	postgres
0.8957164373	edinburgh
0.8957014566	kleene's
0.8956922824	traveler
0.8956647690	rubric
0.8956424924	sniffer
0.8956397692	curb
0.8956326072	tetris
0.8956266938	compass
0.8956147353	tip
0.8955806714	babel
0.8955757567	ross
0.8955177949	hip
0.8955056204	xerox
0.8954655653	swedish
0.8954619025	delft
0.8954541323	lsis
0.8954474534	jane
0.8954296459	rosetta
0.8953713883	sprite
0.8953626130	inp
0.8953619606	bleu
0.8953591693	arnold
0.8953483552	athena
0.8952985439	hammer
0.8952954754	lidar
0.8952893749	hadoop
0.8952828058	gflops
0.8952805391	schnorr
0.8952768886	harris
0.8952664333	chu
0.8952502390	prism
0.8952502074	coach
0.8952484935	synopsys
0.8952247761	slider
0.8952010561	dv
0.8951851241	reo
0.8951564396	rocket
0.8951465579	davis
0.8951444095	klaus
0.8951239079	tk
0.8951164207	hans
0.8950948926	sx
0.8950728225	automaten
0.8950347900	iticse
0.8949554159	basque
0.8949000859	chi
0.8948568015	irvine
0.8948504475	holographic
0.8948387044	nisan
0.8948279835	chile
0.8948264116	passport
0.8948130565	errata
0.8947780888	deng
0.8947767298	williams
0.8947739059	cyclops
0.8947735986	abel
0.8947207437	specc
0.8947049048	norway
0.8946864613	hu
0.8946163910	alberta
0.8946160897	berge
0.8945864267	taipei
0.8945767752	chroma
0.8945619090	aster
0.8945599167	uni
0.8945511125	seal
0.8945408353	roger
0.8945338123	nmos
0.8945273689	ulam
0.8945131727	bluej
0.8944718121	compendium
0.8944513168	hive
0.8943315133	statemate
0.8942995584	gestalt
0.8942827237	envisat
0.8942594989	andrew
0.8942254296	spin
0.8942182895	maxsat
0.8941554179	lucid
0.8941465270	tea
0.8940905427	relief
0.8940822877	bath
0.8940776190	sweden
0.8940725958	stein
0.8940273689	fred
0.8940124780	dinsar
0.8940048966	strips
0.8939980629	morton
0.8939723218	toshiba
0.8939397750	ilog
0.8939297386	louisiana
0.8939167348	boeing
0.8938837871	sun
0.8938646110	möbius
0.8938532241	wand
0.8938173817	blast
0.8938069335	midas
0.8937826462	flex
0.8937370143	wasp
0.8937304706	powerpoint
0.8937285632	virtuelle
0.8937264619	sourceforge
0.8937213507	gale
0.8936336475	ent
0.8936110986	sarsa
0.8935933763	app
0.8935827563	jacobians
0.8935562144	hue
0.8935445591	ki
0.8935403379	iceberg
0.8935271430	midi
0.8935253965	knight
0.8935154618	taiwanese
0.8934491653	jain
0.8934282889	polish
0.8934087627	prima
0.8934084495	mendel
0.8933935201	samsung
0.8933829075	promodel
0.8933476385	planet
0.8933374892	klein
0.8933315133	holmes
0.8933253867	park
0.8932924875	lola
0.8932776190	mexico
0.8932647590	siemens
0.8932412020	palm
0.8932180170	amazon.com
0.8932085137	minmax
0.8932037492	yen
0.8931972777	rivest
0.8931182775	nova
0.8931081712	tropos
0.8931078988	quicksort
0.8930916089	scop
0.8930819469	umgebungen
0.8930750517	sb
0.8930726139	cobra
0.8930658445	tiger
0.8930308698	gnat
0.8929614412	dogma
0.8929586077	sap
0.8929363027	dragon
0.8929185517	au
0.8929176728	fever
0.8929035142	malaysian
0.8928721307	wissensbasierte
0.8928689487	betriebssystem
0.8928568768	hy
0.8928295041	tina
0.8928200465	raid5
0.8928102464	medieval
0.8928056364	cur
0.8927802459	david
0.8927658217	porto
0.8927514319	mehr
0.8927481765	finder
0.8927266549	automod
0.8927258541	weaver
0.8927236508	jini
0.8926945635	warp
0.8926828102	dell
0.8926678419	collins
0.8926633251	netscape
0.8926367617	farm
0.8926351298	drams
0.8925838541	ipsec
0.8925523181	bologna
0.8925282536	mosfets
0.8925081636	paraphrase
0.8924756840	asia
0.8924592678	cusp
0.8924209475	jigsaw
0.8924073918	pfaffian
0.8924017729	lava
0.8923660484	xu
0.8923539815	mach
0.8923510992	dvd
0.8923459621	garcia
0.8923298583	darwinian
0.8923113210	surfing
0.8923053856	maryland
0.8922737685	ti
0.8922631679	cyclone
0.8922249856	f1
0.8921806111	helsinki
0.8921654628	polinsar
0.8921648328	excel
0.8921217495	hwang
0.8921018757	chameleon
0.8920925354	lasso
0.8920714227	prof
0.8920657035	fano
0.8920508251	strassen
0.8920470378	armstrong
0.8920275393	rete
0.8920070862	scatterometer
0.8919970420	kirchhoff
0.8919857610	hurwitz
0.8919807190	poincaré
0.8919517882	mobil
0.8919502390	cat
0.8919343894	gm
0.8919174388	kelly
0.8919103406	alliance
0.8919060959	eucalyptus
0.8919057457	squirrel
0.8918971941	merlin
0.8918850098	pubmed
0.8918744063	lite
0.8918722422	toe
0.8918247133	shake
0.8918164013	cinema
0.8918023562	wen
0.8917865240	ming
0.8917835566	castle
0.8917748700	mates
0.8917014566	freeman
0.8916989996	lax
0.8916947601	fx
0.8916858137	jboss
0.8916750549	sen
0.8916720396	telos
0.8916562204	exor
0.8916502390	cap
0.8916485986	albert
0.8916360008	thailand
0.8916278337	tomcat
0.8916132778	flickr
0.8915981445	rook
0.8915946210	dbpedia
0.8915811045	cplex
0.8915738644	mira
0.8915651342	wetice
0.8915621712	ist
0.8915575008	vis
0.8915523381	mips
0.8915499391	janus
0.8915462605	infinitary
0.8915142728	linpack
0.8915131849	eclipse
0.8915105393	hood
0.8914737267	minerva
0.8914626341	paraconsistency
0.8914599930	slab
0.8914540028	planetlab
0.8914348124	offshore
0.8914322320	tokyo
0.8914271663	telosb
0.8914201006	heapsort
0.8914154529	aachen
0.8914154413	rice
0.8914043858	pads
0.8913803754	romanian
0.8913802846	morris
0.8913792797	cadence
0.8913691701	endmember
0.8913618137	mozilla
0.8913254124	dev
0.8912890877	hunter
0.8912781566	chorus
0.8912680655	erlang
0.8912614918	gov
0.8912337119	isis
0.8912029824	mongolian
0.8911926028	james
0.8911850653	grip
0.8911664733	autosar
0.8911572552	superconducting
0.8911381862	abet
0.8911364547	isomers
0.8911332724	aqua
0.8911256509	multifunction
0.8910808651	university's
0.8910795325	tableaux
0.8910699386	tera
0.8910659671	robertson
0.8910455469	gmbh
0.8910403518	flicker
0.8910077237	beef
0.8910063839	lai
0.8910058186	y2k
0.8909815783	wilson
0.8909792941	iran
0.8909706995	alpine
0.8909705620	vcos
0.8909578669	gallager
0.8909544133	silver
0.8909446189	dial
0.8909269913	geostatistical
0.8909173747	giga
0.8909147296	biol
0.8908988987	finnish
0.8908933434	shogi
0.8908812181	locator
0.8908808651	norwegian
0.8908730085	gemini
0.8908701123	garden
0.8908492479	scala
0.8908389885	milano
0.8908382647	pad
0.8908026962	paris
0.8907923993	iranian
0.8907912522	pg
0.8907784406	hollywood
0.8907715722	stern
0.8907696874	composer
0.8907670626	disc
0.8907666729	ingaas
0.8907613057	captchas
0.8907535798	weber
0.8907448112	pro
0.8907440734	taxi
0.8907337001	jordan
0.8907302873	mesa
0.8906923072	ingres
0.8906790364	clash
0.8906789230	dave
0.8906585331	archimedean
0.8906572721	vie
0.8906505634	wright
0.8906492739	hsu
0.8906365326	franz
0.8906157586	petersburg
0.8905822452	appl
0.8905609122	info
0.8905444319	acta
0.8905406436	island
0.8905277873	verbmobil
0.8905126366	bm25
0.8905002381	toronto
0.8904869389	una
0.8904838298	um
0.8904574090	beth
0.8904403463	americans
0.8904311485	thomson
0.8903843359	ding
0.8903739531	hoffman
0.8903587095	wei
0.8903560204	telco
0.8903533883	unite
0.8903414978	uml's
0.8903271125	dice
0.8903148901	justice
0.8903104108	quest
0.8903081952	dagger
0.8902495794	nasdaq
0.8902361426	cricket
0.8902270524	dif
0.8902242226	microgrid
0.8902155377	mpsk
0.8902102948	multifunctional
0.8901806111	jahre
0.8901789105	src
0.8901777873	qwerty
0.8901554179	summit
0.8901367115	nao
0.8901356154	bonferroni
0.8901000859	hp
0.8900971141	descartes
0.8900900932	leon
0.8900866582	drama
0.8900606588	videotex
0.8900562792	xen
0.8900137668	berry
0.8900099352	cooper
0.8900035103	communicator
0.8899984365	orbit
0.8899709017	casl
0.8899704505	shapiro
0.8899658030	verilog
0.8899643481	lipid
0.8899569125	charm
0.8899565690	tango
0.8899546698	h1
0.8899313708	bernoulli
0.8899299129	mul
0.8899152468	rc4
0.8898804859	steven
0.8898666226	mario
0.8898454505	auckland
0.8898454505	myers
0.8898314624	flexray
0.8898142203	gaas
0.8898124071	ix
0.8898101739	gupta
0.8898044809	shark
0.8897966030	typhoon
0.8897839204	clarke
0.8897738481	symp
0.8897678007	bangla
0.8897461138	biofeedback
0.8897428634	programm
0.8897350132	lamps
0.8897085520	pin
0.8896896230	egyptian
0.8896782652	gridrpc
0.8896225826	goldreich
0.8896221378	sugar
0.8896157586	leibniz
0.8896139919	commission
0.8895856468	reviewer
0.8895855485	mum
0.8895721799	proto
0.8895666729	christian
0.8895557654	mosaic
0.8895512406	eng
0.8895066284	india
0.8895010109	untraceable
0.8894818336	levi
0.8894791766	simulink
0.8894737685	mars
0.8894732228	gyro
0.8894327929	trojans
0.8894305631	ascii
0.8894289105	tel
0.8893978410	google
0.8893742238	charles
0.8893684595	comic
0.8893653942	gnutella
0.8893476696	gbps
0.8892931756	simrank
0.8892818211	pat
0.8892705588	lime
0.8892263503	huber
0.8892226993	logik
0.8892144729	titanium
0.8891994646	async
0.8891907753	george
0.8891792240	endomorphisms
0.8891654271	congress
0.8891593200	fresnel
0.8891443505	prosper
0.8890548644	rev
0.8889787506	kick
0.8889704505	joseph
0.8889664629	projekt
0.8889661719	inspector
0.8889646948	eve
0.8889525032	primality
0.8889419283	squeak
0.8889357850	choreographies
0.8889323562	pascal
0.8889237873	shim
0.8888988033	integrierte
0.8888947601	ev
0.8888893295	lisa
0.8888851404	safari
0.8888778883	cen
0.8888732256	herbrand
0.8888635194	savage
0.8888626211	courts
0.8888561123	ons
0.8888408353	brown
0.8888365126	sige
0.8888342750	ferry
0.8888106989	kraft
0.8888083951	pet
0.8887976707	pal
0.8887954266	companding
0.8887777587	goto
0.8887525650	sands
0.8887487862	agenten
0.8887421254	susan
0.8887382465	guo
0.8887272569	li
0.8887172287	drosophila
0.8887139444	thompson
0.8886865826	warren
0.8886787520	sonification
0.8886607396	wedge
0.8886545971	vega
0.8886514319	orange
0.8886502390	demo
0.8886449187	mega
0.8886356154	jackson's
0.8886156319	flocks
0.8886102947	dienste
0.8885975483	aurora
0.8885896469	cream
0.8885850705	supra
0.8885838607	prophet
0.8885769347	war
0.8885647822	motorola
0.8885640789	homogenization
0.8885568015	micali
0.8885568015	acm's
0.8885515780	committees
0.8885418872	netbsd
0.8885386839	tao
0.8885232968	farsi
0.8885229989	simon
0.8885226698	eigen
0.8885221497	prague
0.8885180170	openflow
0.8884962147	cork
0.8884912641	cybernetics
0.8884798675	apache
0.8884255301	retraction
0.8884209776	scotland
0.8884195870	solaris
0.8884132792	fame
0.8884004964	dam
0.8883875787	meteor
0.8883807826	transfinite
0.8883779854	alma
0.8883648781	asn
0.8883504964	bildung
0.8883229976	oct
0.8883116582	promethee
0.8882954754	lu
0.8882946955	honeycomb
0.8882922437	dy
0.8882916627	coast
0.8882798299	bea
0.8882777653	apollo
0.8882742606	pfam
0.8882711333	biclique
0.8882636968	virginia
0.8882528368	verteilte
0.8882508186	gift
0.8882216213	salmon
0.8882133570	xie
0.8882131236	smos
0.8882111266	argus
0.8882106791	gilbert
0.8881950950	zoo
0.8881891603	formale
0.8881637493	hownet
0.8881454646	surfer
0.8881304859	suzuki
0.8881154529	jean
0.8881154514	duo
0.8880899966	lit
0.8880866199	cosmic
0.8880727379	studio
0.8880564051	otsu
0.8880467371	smv
0.8880327361	id3
0.8880285396	alan
0.8880251162	cardinal
0.8880183100	wildfire
0.8880105103	ops5
0.8880072975	bode
0.8879811123	squid
0.8879799245	groupwise
0.8879612648	ontologien
0.8879395942	rip
0.8879374309	fellows
0.8879356534	meme
0.8879309442	heaven
0.8879245484	laplacians
0.8879203669	warsaw
0.8879117231	splat
0.8879090299	england
0.8879057184	gage
0.8879050257	vg
0.8878869953	elektronische
0.8878799055	smyth
0.8878775267	hs
0.8878765565	wi
0.8878761967	prozess
0.8878756835	quebec
0.8878454505	christopher
0.8878352810	fischer
0.8878277296	cics
0.8877848545	arthur
0.8877719331	hi
0.8877601440	azimuth
0.8877567666	boehm
0.8877556523	pigs
0.8877463835	obituary
0.8877304893	nc
0.8877236624	hopper
0.8877227082	braille
0.8877168499	oled
0.8877113685	arizona
0.8876759586	optim
0.8876737245	cook
0.8876576828	dish
0.8876347887	pnp
0.8876199202	alice
0.8876162282	cgi
0.8875896573	eiffel
0.8875845320	meteosat
0.8875761967	prozessen
0.8875741364	alloy
0.8875665410	mh
0.8875659671	berger
0.8875640188	multibeam
0.8875587176	spade
0.8875586087	srams
0.8875269187	oxford
0.8875222671	alaska
0.8875122348	radiotherapy
0.8874919411	ld
0.8874310498	nxn
0.8874291864	kb
0.8874103719	monsoon
0.8873990610	mart
0.8873930170	schubert
0.8873897996	origami
0.8873893292	def
0.8873628541	r3
0.8873584139	digg
0.8873343694	coulomb
0.8873086411	manchester
0.8872972538	dana
0.8872890777	nexptime
0.8872859267	bilddaten
0.8872669047	apl2
0.8872646549	abox
0.8872573393	dbscan
0.8872457413	director
0.8872440862	xa
0.8872349925	wie
0.8872337119	wf
0.8872211179	emacs
0.8872150796	navy
0.8872023307	bangladesh
0.8871796417	coda
0.8871750467	zhou
0.8871504204	parsec
0.8871395942	rx
0.8871240757	siegel
0.8871213857	ubicomp
0.8871171996	homo
0.8871085233	promela
0.8870935981	scar
0.8870787890	actl
0.8870739293	homotopic
0.8870446653	telecom
0.8870090530	piston
0.8869932444	guha
0.8869877405	maya
0.8869530580	bat
0.8869317598	prosite
0.8869308132	algorithmics
0.8869192840	mole
0.8869151160	mentor
0.8868919744	forschung
0.8868907432	upnp
0.8868903718	kiss
0.8868596837	walter
0.8868409305	fy
0.8868310298	chor
0.8868290088	craft
0.8868190048	opt
0.8868184638	waters
0.8868177383	l0
0.8867874217	javascript
0.8867862536	automatische
0.8867723976	communicability
0.8867567666	blackwell
0.8867340905	melbourne
0.8867292740	gallai
0.8867280645	geneva
0.8867168126	redefining
0.8867052861	otter
0.8867008211	tor
0.8866911893	mantis
0.8866897133	syn
0.8866844097	mobicom
0.8866785455	imagine
0.8866704505	utah
0.8866596316	annex
0.8866465835	robocup
0.8866431201	faq
0.8866343894	mv
0.8866341061	sect
0.8866311565	parlay
0.8866275595	scalapack
0.8866240757	québec
0.8866026420	shaper
0.8866000588	javatm
0.8865927381	morphic
0.8865824293	blum
0.8865499391	shore
0.8865427967	awards
0.8865410034	emv
0.8865374829	egg
0.8865259991	kad
0.8865187615	spectrally
0.8865184716	leda
0.8865177949	op
0.8865142180	simpson
0.8865084157	logcfl
0.8864834304	sm
0.8864621259	apps
0.8864599145	lotos
0.8864466410	valiant's
0.8864289105	cog
0.8864206078	creek
0.8864090299	richard
0.8864025092	stellar
0.8863941387	belgian
0.8863933763	sig
0.8863885637	leighton
0.8863801596	ku
0.8863641363	o2
0.8863525532	eli
0.8863455603	fastica
0.8863379445	chang
0.8863134743	swan
0.8862930912	kleinberg
0.8862812983	brno
0.8862757091	quickbird
0.8862753393	anal
0.8862729563	pratt
0.8862725785	sofia
0.8862561606	amazon
0.8862441881	van
0.8862409766	cnfs
0.8862304893	ω
0.8862122852	epos
0.8862050979	pmos
0.8861817801	endomorphism
0.8861785923	murphy
0.8861721030	stan
0.8861439283	gardner
0.8861129817	markowitz
0.8861029350	tempo
0.8860775267	vt
0.8860742384	ultrasparc
0.8860672156	lovasz
0.8860672156	missouri
0.8860654990	alu
0.8860449090	tampere
0.8860441023	sina
0.8860375118	xsb
0.8860367173	grapes
0.8860208574	fujaba
0.8860190809	dynamische
0.8860121171	hughes
0.8860104122	isomap
0.8860027249	elephant
0.8859999446	teletraffic
0.8859816025	cgal
0.8859738011	multidatabases
0.8859734558	tracer
0.8859628563	simon's
0.8859335536	philips
0.8859236652	kannada
0.8859236652	levinson
0.8859184738	dwarf
0.8859090900	milan
0.8859087296	usb
0.8859000859	gi
0.8858990610	mall
0.8858824432	splash
0.8858765874	viii
0.8858604695	subdue
0.8858526108	darboux
0.8858427415	sydney
0.8858380118	coriolis
0.8858302873	rouge
0.8858281962	infiniband
0.8858264941	civic
0.8858195110	omp
0.8858098481	datenbanksystemen
0.8858001457	gr
0.8857771649	tinyos
0.8857708826	patrick
0.8857669862	baton
0.8857544284	rhodes
0.8857481343	topos
0.8857472351	spartan
0.8857430404	tei
0.8857275953	perspektive
0.8857180537	dually
0.8856589952	cake
0.8856481047	piercing
0.8856348690	manhattan
0.8856278333	chessboard
0.8856253459	faber
0.8856210790	ensembl
0.8856206669	vmware
0.8856069640	recorder
0.8856058360	corps
0.8856039048	jiang
0.8856000588	conway's
0.8855954754	vdd
0.8855934411	serverless
0.8855922842	netflow
0.8855645616	pnueli
0.8855582281	samba
0.8855573754	pow
0.8855569783	emi
0.8855563437	kenya
0.8855561404	gerald
0.8855485075	renal
0.8855435332	fan
0.8855281052	tianjin
0.8855190048	el
0.8855114547	evolutional
0.8854985924	capon
0.8854923897	genius
0.8854850320	soup
0.8854845787	hom
0.8854754964	dedekind
0.8854579188	io
0.8854557314	cadp
0.8854501313	serpent
0.8854356880	elan
0.8854184096	gnome
0.8854158321	companion
0.8854089638	festival
0.8854057233	deck
0.8853976832	lumbar
0.8853760031	cdma2000
0.8853723403	g1
0.8853562302	como
0.8853495060	parcel
0.8853373028	cameron
0.8853330861	contest
0.8853321314	sag
0.8853289105	pit
0.8853124099	sentinel
0.8852956414	liu
0.8852935844	bay
0.8852742389	xcsf
0.8852714983	uterine
0.8852676643	netlib
0.8852653942	canadian
0.8852576972	sand
0.8852487862	nelson
0.8852434640	crab
0.8852335979	portland
0.8852319257	greenstone
0.8852312776	canny
0.8852191766	rec
0.8852115070	race
0.8852083713	harel
0.8852077825	systeme
0.8852069000	siggraph
0.8852009155	aarhus
0.8851958167	quartet
0.8851927304	danish
0.8851897740	yao
0.8851785861	neue
0.8851760715	geosciences
0.8851695049	rabin
0.8851574253	kumar
0.8851500588	houston
0.8851179774	hawk
0.8851078579	multiservice
0.8851024697	adaline
0.8850962125	persian
0.8850957099	dj
0.8850933763	cart
0.8850769056	rep
0.8850674239	märz
0.8850672156	alexandria
0.8850592299	genie
0.8850497274	elastography
0.8850448430	pisa
0.8850443410	andersen
0.8850393073	czech
0.8850383122	cabin
0.8850210408	chung
0.8850167023	tangram
0.8850132916	rdfs
0.8850121923	wimp
0.8850121171	ajtai
0.8850107777	frog
0.8849981662	zigbee
0.8849811583	lee
0.8849796800	texas
0.8849742744	sensornets
0.8849420221	spectrometer
0.8849382914	fenchel
0.8849309040	chaff
0.8849236652	burroughs
0.8849157626	massachusetts
0.8849084045	jun
0.8848917761	joshua
0.8848915678	dennis
0.8848813519	nexp
0.8848771682	bioinspired
0.8848750517	lq
0.8848656319	irreducibility
0.8848589105	pens
0.8848517680	myrinet
0.8848430695	reiter's
0.8848377340	epic
0.8848300819	chin
0.8848292831	martin
0.8848209061	kanji
0.8848190099	snort
0.8847971526	freiburg
0.8847954754	ab
0.8847926595	demons
0.8847818211	cats
0.8847667254	tucson
0.8847613210	builder
0.8847592021	uma
0.8847407586	schaltungen
0.8847378026	district
0.8847108600	nat
0.8847104766	hero
0.8847088559	queen
0.8846797812	pathfinder
0.8846698621	georgia
0.8846687111	insar
0.8846678861	aamas
0.8846611045	oval
0.8846288205	seam
0.8846157586	eindhoven
0.8846156251	kahn
0.8846127136	ernst
0.8845960299	acl2
0.8845914903	herbal
0.8845744967	gödel
0.8845636734	gabriel
0.8845610912	camshift
0.8845592021	sh
0.8845477619	turkey
0.8845454505	yao's
0.8845425631	jeff
0.8845369705	professor
0.8844815766	prisma
0.8844752764	ada
0.8844612585	dataspace
0.8844545008	karlsruhe
0.8844468849	spy
0.8844423305	aadl
0.8844339347	wissensrepräsentation
0.8843989068	u.k
0.8843920862	west
0.8843872830	geoprocessing
0.8843748412	maude
0.8843642643	marvin
0.8843482830	modeller
0.8843446006	scatterer
0.8843374600	odin
0.8843360049	sio
0.8843336792	mpich2
0.8843240584	smalltalk
0.8843092300	tap
0.8842981431	breaker
0.8842907074	nasa
0.8842873113	marmot
0.8842818211	bw
0.8842792283	t1
0.8842773307	taverna
0.8842710872	ericsson
0.8842589118	aura
0.8842583921	dokumenten
0.8842443773	spring
0.8842343934	gcd
0.8842334192	lc
0.8842234217	opencl
0.8842060911	foil
0.8841933525	braided
0.8841874363	mage
0.8841855700	alphaserver
0.8841767237	multiframe
0.8841704505	mathematik
0.8841657424	rechenzentren
0.8841620484	mastermind
0.8841619826	temple
0.8841546919	portuguese
0.8841296165	dig
0.8841212001	surf
0.8841172491	tardos
0.8841084739	don
0.8840938121	razor
0.8840886593	slit
0.8840836434	propel
0.8840766245	messenger
0.8840755573	angiographic
0.8840672156	duffing
0.8840669299	eat
0.8840531214	parliamentary
0.8840507888	kannan
0.8840464220	xi'an
0.8840464220	larsen
0.8840455451	aegis
0.8840386882	pierre
0.8840383777	kaiserslautern
0.8840383777	kasami
0.8840291301	tbox
0.8840256961	d.c
0.8840253880	bob
0.8840208182	ladar
0.8840077143	telemedical
0.8840036923	tear
0.8839828679	graphische
0.8839811725	plexus
0.8839704505	stephen
0.8839564571	rest
0.8839502390	xor
0.8839436691	pyramidal
0.8839339347	zürich
0.8838854297	linial
0.8838837230	eros
0.8838787838	angluin
0.8838770765	rails
0.8838711825	colombia
0.8838657277	xii
0.8838636254	fellowship
0.8838475102	zno
0.8838454615	nicholas
0.8838398683	madrid
0.8838323846	tow
0.8838110710	marie
0.8838067438	u.s.a
0.8838006043	martian
0.8837883076	slater
